area,perimeter,compactness,mean,stddev,bbox,convex_area,eccentricity,centroid,equv_diam,euler_number,solidity,contrast,dissimilarity,homogeneity,energy,correlation,simple_entropy,class
213114,46533,0.218347926,12.13314606,54.28387432,2608029,1996973,0.449055034,"(869.4734179828637, 1378.7803945306268)",520.9080268,-53,0.106718518,325.5572173,1.27669497,0.99499343,0.950973793,0.944779994,0.19132998,1
147251,36522,0.24802548,8.383390534,45.46958708,2236500,1815525,0.616544905,"(817.0204412873258, 1184.874337016387)",432.9963004,-78,0.081106567,243.7612569,0.955926498,0.996251326,0.96573868,0.941070768,0.144601649,1
186828,41568,0.222493416,10.63661426,50.9823408,2442240,1834327,0.540289437,"(872.6146990815081, 1208.5708084441305)",487.7261503,-74,0.101850979,284.9787526,1.117563736,0.995617465,0.956902547,0.945199736,0.17334799,1
186784,51080,0.273470961,10.63410922,50.97659829,2359272,1829256,0.307155679,"(779.799891853692, 1362.133646350865)",487.6687145,-124,0.102109273,367.9365874,1.442888578,0.9943417,0.956251811,0.929231337,0.173317198,1
62167,16176,0.260202358,3.942205256,31.45983722,1966032,1398723,0.637726242,"(857.3727540334904, 1093.7239210513617)",281.3422876,-53,0.044445541,122.7504568,0.48137434,0.998112287,0.983698327,0.938012138,0.079798788,1
101800,27897,0.274037328,6.455458604,40.05582352,2141370,1464639,0.406519778,"(839.102072691552, 1234.540442043222)",360.0219239,-36,0.069505182,212.8558922,0.834728989,0.996726603,0.973328545,0.933694029,0.118060757,1
149424,37729,0.252496252,8.507105195,45.79236821,2232870,1687561,0.498335968,"(771.9629176035978, 1211.2325195417068)",436.179488,-117,0.088544355,253.0852993,0.99249137,0.996107937,0.965195596,0.939676169,0.146238559,1
112541,30426,0.270354804,7.136579241,42.05825654,2288520,1648243,0.433588564,"(832.0720181978123, 1289.7957100079082)",378.5388376,-33,0.068279374,232.2358404,0.910728786,0.996428569,0.970573616,0.93438162,0.127672123,1
172100,41142,0.239058687,9.798110104,49.01545792,2422452,1821045,0.303108465,"(886.9430737943056, 1430.1592504357932)",468.1073869,-23,0.094506176,292.5018896,1.147066234,0.99550177,0.959999706,0.939148447,0.162902654,1
143198,35574,0.248425257,8.152642479,44.86043081,2183004,1692997,0.728060242,"(937.481759521781, 1467.003407868825)",426.9957334,-152,0.084582548,254.9152515,0.999667653,0.996079795,0.96652678,0.936689332,0.141528682,1
93143,20374,0.218738928,5.302878381,36.38836996,2027676,1460377,0.656683289,"(730.2835854546236, 1605.4340422790763)",344.3738534,-62,0.063780106,145.2052578,0.569432383,0.997766966,0.978279227,0.945189581,0.10111951,1
159326,36374,0.22829921,9.070852356,47.23120778,2415540,1784907,0.399882537,"(761.6702358685965, 1366.1351066367072)",450.4000041,-77,0.089262914,257.6747033,1.010489033,0.996037359,0.963023513,0.942267245,0.15360676,1
190414,44497,0.233685548,10.84077477,51.4477907,2400268,1864177,0.60042557,"(907.4215656411818, 1227.7813973762434)",492.384641,-118,0.102143734,299.3279019,1.173834909,0.995396797,0.956021386,0.943477208,0.175849477,1
156733,35519,0.226621069,8.923225978,46.85934979,2417772,1877408,0.685310038,"(841.5447927366923, 1218.399922160617)",446.7198827,-69,0.083483718,257.0356724,1.007983029,0.996047186,0.963587344,0.941492791,0.151691404,1
175534,44216,0.25189422,9.993616845,49.48231924,2563176,2001987,0.584753214,"(844.4902639944398, 1360.1416477719415)",472.7545137,-119,0.08767989,316.7560184,1.242180464,0.995128779,0.959069893,0.935340247,0.165363419,1
144260,35480,0.245944822,8.21310496,45.02095814,2163057,1644657,0.555844773,"(792.1928115901844, 1197.1913004297796)",428.5761738,-30,0.087714338,248.4958952,0.974493707,0.996178515,0.966347781,0.938722964,0.142336415,1
109138,26930,0.246751819,6.213516214,39.31715721,2266600,1571333,0.477160718,"(813.0765727794169, 1318.661318697429)",372.7718034,-119,0.069455679,175.1816183,0.686986738,0.997305976,0.974550827,0.943358999,0.114578532,1
144773,34679,0.239540522,8.242311412,45.09826729,2298360,1703911,0.644003946,"(934.2059430971244, 1256.805785609195)",429.3375229,-107,0.084965118,245.1555062,0.961394142,0.996229885,0.966263241,0.939753758,0.142725944,1
149899,35392,0.236105644,8.534148207,45.86257851,2274922,1755466,0.60450235,"(750.6030593933249, 1482.2301482998553)",436.8722176,-132,0.085389862,258.981812,1.015614949,0.996017258,0.96504641,0.938459566,0.146595398,1
182972,47537,0.259804779,10.41708194,50.47613593,2596722,1997591,0.608621159,"(815.674873751175, 1226.1582701178322)",482.6667442,-157,0.091596328,330.8727928,1.297540364,0.994911685,0.957362834,0.935091972,0.170640258,1
147251,36522,0.24802548,8.383390534,45.46958708,2236500,1815525,0.616544905,"(817.0204412873258, 1184.874337016387)",432.9963004,-78,0.081106567,243.7612569,0.955926498,0.996251326,0.96573868,0.941070768,0.144601649,1
2694,700,0.259836674,0.30370671,8.79505391,318976,83984,0.993350471,"(941.1900519673349, 1080.7887899034893)",58.56711819,1,0.032077539,9.089063346,0.035643386,0.999860224,0.998739094,0.941281178,0.009209293,2
38863,9578,0.246455498,2.212573812,23.64975347,891000,581480,0.891878331,"(527.056377531328, 1609.1105678923398)",222.4452931,-33,0.066834629,65.52971826,0.256979287,0.998992254,0.990850001,0.941441634,0.049828517,2
70002,16228,0.231821948,3.985399788,31.62899832,1854923,1394429,0.713839427,"(863.391888803177, 1598.485743264478)",298.5453309,-67,0.050201193,117.1459901,0.45939604,0.998198475,0.983575366,0.941472276,0.080501487,2
72349,18155,0.250936433,4.119020732,32.14628991,1841692,1115591,0.793611087,"(525.5487981865679, 1389.089773182767)",303.5088266,-40,0.064852621,121.5320661,0.476596338,0.998131023,0.983025034,0.941219356,0.082663541,2
9064,2479,0.273499559,0.574776786,12.09287857,191590,89152,0.987703685,"(799.004854368932, 1615.1141879964696)",107.4273859,-29,0.10166906,24.75068514,0.09706151,0.999619372,0.997556914,0.91540943,0.01598986,2
36114,9035,0.250179986,2.290102476,24.05684023,1303164,821563,0.776103373,"(777.2013623525503, 1478.3209004818077)",214.4336096,-67,0.043957676,80.6581151,0.316306334,0.998759602,0.990431058,0.930342768,0.051263837,2
64783,15963,0.246407236,4.108094054,32.10432287,1967774,1355037,0.780085625,"(719.4014787830141, 997.6341169751323)",287.2007615,-79,0.047809027,137.2449756,0.538215591,0.997889383,0.982944492,0.933447247,0.082487398,2
26290,6852,0.260631419,1.496759527,19.47905004,963480,584892,0.795374196,"(701.3372384937238, 1600.2205781666032)",182.9575569,-47,0.044948469,56.81565998,0.22280651,0.999126262,0.993706269,0.925159631,0.036010394,2
12730,3996,0.313904163,0.724752711,13.57522283,863203,514900,0.905940108,"(684.9830322073841, 1114.7614296936372)",127.3119767,-66,0.024723247,30.52825084,0.119718631,0.999530522,0.996925461,0.917203708,0.019502288,2
88198,22152,0.251162158,5.021346397,35.42921692,1808018,1470548,0.539360023,"(738.387140297966, 1215.956370892764)",335.1077161,-81,0.059976281,146.0185699,0.572621843,0.997754459,0.979355539,0.941857892,0.096836259,2
0,10,0.251162158,0,0,0,0,1,1,1,0,0,2,0,1,1,1,0,2
76473,17392,0.227426673,4.353811005,33.03431755,1540672,953848,0.794866313,"(679.9257123429184, 1607.1795012618834)",312.0391766,-47,0.080173151,129.2294843,0.506782291,0.998012649,0.98205872,0.940811646,0.086421033,2
61544,15575,0.253070974,3.503863383,29.68514955,1630656,1168323,0.768361683,"(802.2523885350319, 1483.1169407253346)",279.929017,-94,0.052677213,108.9838222,0.427387538,0.998323996,0.985501291,0.938185792,0.072557389,2
1455,191,0.131271478,0.092266132,4.849675319,1740,1659,0.996930484,"(1625.93264604811, 1240.2735395189004)",43.04141654,1,0.877034358,0.452953715,0.001776289,0.999993034,0.999634606,0.990374523,0.003229011,2
34027,7516,0.220883416,1.937247487,22.14148101,622592,311410,0.933414008,"(803.389396655597, 952.7809092779263)",208.1454347,-34,0.109267525,58.03562814,0.227590699,0.999107501,0.991979759,0.940832249,0.044641682,2
87738,18870,0.215072147,4.995157375,35.33855591,1689350,1132810,0.826821593,"(782.3168410494883, 1045.5723745697417)",334.2326902,-34,0.077451647,130.1880307,0.510541297,0.997997908,0.979580063,0.94789502,0.096434659,2
51614,12543,0.243015461,2.938522109,27.21558791,1050990,760484,0.815602825,"(706.3159220366567, 1086.8052078893325)",256.3532443,-78,0.067869935,91.06190901,0.357105526,0.998599608,0.987831571,0.938552293,0.062890973,2
629,206,0.327503975,0.035810641,3.021660299,1887,811,0.965797826,"(882.0794912559619, 957.9618441971384)",28.29960554,-2,0.775585697,1.771858517,0.006948465,0.999972752,0.999845896,0.903007041,0.001386181,2
13449,3864,0.287307607,0.765687291,13.95220349,371070,159663,0.970627145,"(726.9714476912782, 1068.4158673507325)",130.857933,-27,0.084233667,30.0344542,0.117782173,0.999538116,0.996769111,0.922885319,0.020438572,2
39283,9512,0.242140366,2.236485527,23.77607919,1270065,757679,0.774763167,"(730.3976274724436, 1535.9910139245985)",223.6440677,-76,0.051846494,70.29340345,0.275660406,0.998918995,0.99072008,0.937850449,0.050272333,2
83406,19805,0.237452941,4.748525109,34.47209614,1734099,1356928,0.727247144,"(766.1117905186677, 1483.0826918926696)",325.8769975,-83,0.061466784,139.1344638,0.545625348,0.997860326,0.980459704,0.941479917,0.092625295,2
114429,28317,0.247463493,6.514746898,40.23454401,2048320,1584317,0.663290109,"(767.5975495722238, 1174.8933399750063)",381.7008356,-85,0.072226076,204.9546507,0.803743728,0.996848112,0.973164238,0.936720007,0.118908463,2
3502,857,0.244717304,0.199378161,7.127529692,30498,6079,0.995822193,"(888.2747001713307, 1656.867218732153)",66.77488215,-4,0.576081592,7.435996398,0.02916077,0.999885646,0.999160911,0.926841692,0.00637496,2
81118,17544,0.216277522,4.618263192,34.00483435,2356592,1456888,0.751572591,"(740.8287186567716, 1448.5597894425405)",321.3761743,-48,0.055678954,120.0216294,0.470673056,0.998154252,0.981110845,0.948121943,0.090592833,2
12066,3165,0.26230731,0.76514306,13.9472591,618948,261079,0.915777375,"(1019.7926404773744, 1540.3565390353058)",123.9471998,-29,0.046215896,29.9920067,0.117615713,0.999538769,0.996771507,0.922941238,0.020426182,2
5376,1437,0.267299107,0.306069959,8.829165345,39022,27465,0.946479216,"(996.093005952381, 1681.5619419642858)",82.73412713,-11,0.195740033,13.18727486,0.051714803,0.9997972,0.998698476,0.915449072,0.009271645,2
73538,19040,0.258913759,4.18671366,32.40499054,1880784,1332280,0.733003119,"(738.4184095297669, 1185.3147352389242)",305.99263,-163,0.055197106,132.2794047,0.518742763,0.997965746,0.982679886,0.937038705,0.083752217,2
67619,17278,0.255519898,3.849729268,31.09438129,1478829,885236,0.825108261,"(834.2395036897914, 1520.7041659888494)",293.4198098,-74,0.07638528,121.6482536,0.477051975,0.998129237,0.984064677,0.937115005,0.078288003,2
2947,754,0.25585341,0.167780537,6.538798568,416584,65297,0.995150694,"(1230.7858839497794, 1266.3284696301323)",61.25550537,-1,0.045132242,5.780325325,0.022667942,0.999911107,0.999297527,0.932429226,0.005478221,2
1351,222,0.164322724,0.152304293,6.230120232,2088,2036,0.998681313,"(1219.1665433012583, 924.9341228719467)",41.47465039,1,0.663555992,1.035462913,0.004060639,0.999984076,0.999394617,0.986668569,0.005030724,2
41770,11055,0.264663634,2.378077043,24.51029162,1348212,922830,0.751503222,"(724.046229351209, 1560.8857553267896)",230.6148646,-74,0.045262941,79.29793034,0.310972276,0.99878052,0.990099631,0.934026596,0.052879983,2
0,10,0.264663634,0,0,0,0,1,1,1,0,0,2,0,1,1,1,0,2
93696,19622,0.20942196,5.33436214,36.49392999,1375245,1062380,0.830303406,"(459.43629397199453, 1185.4561347336066)",345.3946328,-28,0.088194431,143.288165,0.561914372,0.997796448,0.978173235,0.946225664,0.101594726,2
44731,10766,0.240683195,2.836533584,26.74453479,1150574,820231,0.875403132,"(870.9893586103597, 1613.1779750061478)",238.6488594,-85,0.054534637,97.22327954,0.381267763,0.998504855,0.988179329,0.932064642,0.061103363,2
15243,3784,0.248245096,0.966606636,15.6700467,1030975,600181,0.911763196,"(751.5950272256117, 883.2906908088959)",139.3125636,-35,0.025397338,32.22442144,0.12637028,0.999504438,0.99596643,0.934409804,0.024916956,2
5087,1612,0.31688618,0.289616421,8.588847987,51246,30457,0.978686232,"(870.123845095341, 870.073520739139)",80.47962204,-10,0.167022359,13.44869661,0.052739987,0.99979318,0.998760944,0.908880155,0.008836019,2
0,10,0.31688618,0,0,0,0,1,1,1,0,0,2,0,1,1,1,0,2
51909,13196,0.254214105,3.29171317,28.78457022,1858975,1272876,0.600366891,"(840.4981409774798, 1235.694484578782)",257.0847944,-66,0.040780877,105.6676309,0.414382866,0.998374994,0.986348472,0.936259056,0.068975889,2
4973,1651,0.331992761,0.283126098,8.492172556,154200,61793,0.962806844,"(843.4365574100141, 1611.7363764327367)",79.57273563,-17,0.080478371,13.79725894,0.054106898,0.999787819,0.998783698,0.904378005,0.008663182,2
91367,23273,0.254719975,5.793869217,37.99825956,1868924,1283273,0.723996198,"(716.066895049635, 1117.7488808869723)",341.0748854,-65,0.071198412,186.7463459,0.732338611,0.997128128,0.976068185,0.935356849,0.108447955,2
81242,20194,0.248566013,5.15181108,35.87716081,1559058,982357,0.871015334,"(674.7405036803624, 1316.6263878289556)",321.6217143,-51,0.082701095,156.7219854,0.614596021,0.997589857,0.978769565,0.939145719,0.098828806,2
13831,3658,0.264478346,0.787435566,14.14835731,690696,338922,0.953133177,"(770.7506326368303, 1016.5055310534307)",132.7033389,-26,0.0408088,28.00117394,0.109808525,0.999569385,0.996699704,0.930085519,0.020932482,2
46816,10336,0.220779221,2.665359225,25.93380926,744968,498414,0.884263133,"(757.5948393711552, 1014.4903238209159)",244.1474606,-46,0.093929946,76.62561913,0.300492624,0.998821616,0.98900395,0.943056316,0.058070131,2
92162,22598,0.245198672,5.247027446,36.20028593,1829785,1312982,0.705138625,"(875.8236257893709, 1072.6748225949957)",342.5555472,-108,0.070192889,158.3344389,0.620919368,0.99756506,0.978391208,0.939611071,0.10027465,2
88942,21223,0.238616177,5.64009233,37.50217197,1418820,1089531,0.756905714,"(827.0635133008028, 944.2401902363338)",336.5181594,-88,0.08163329,173.9342266,0.682095006,0.997325159,0.976758671,0.938188411,0.106171346,2
102672,23064,0.224637681,5.84538966,38.16288489,2249316,1729372,0.677889732,"(799.0704963378525, 1449.2281634720275)",361.5605766,-90,0.059369528,165.5380604,0.649168864,0.997454279,0.976037182,0.943190388,0.109207011,2
112335,25946,0.230969867,7.123516132,42.02085353,1977736,1518090,0.478227179,"(941.7981394934793, 1300.4981973561223)",378.1922319,-88,0.073997589,208.8763703,0.819123021,0.996787802,0.970807246,0.940876743,0.127490337,2
111573,24333,0.218090398,6.352147232,39.74226679,2125440,1548712,0.607643697,"(789.5474801251199, 1133.3154885142462)",376.907357,-77,0.072042446,171.2312452,0.671495079,0.997366726,0.974051149,0.94581433,0.116578361,2
72839,17748,0.243660676,4.146917733,32.25317186,2063945,1335279,0.826398423,"(663.656365408641, 1162.4651628935048)",304.5348834,-103,0.054549648,134.7774347,0.52853896,0.99792733,0.982814091,0.935244373,0.083112729,2
0,10,0.243660676,0,0,0,0,1,1,1,0,0,2,0,1,1,1,0,2
17695,4483,0.253348404,1.007423349,15.99618867,512295,257775,0.909703099,"(585.1074879909579, 1041.3894885560892)",150.0998792,-18,0.068645136,36.01810755,0.141247481,0.999446097,0.995777699,0.929645652,0.025805405,2
0,10,0.253348404,0,0,0,0,1,1,1,0,0,2,0,1,1,1,0,2
31721,8688,0.273887961,1.805960782,21.38360365,854130,479325,0.866464494,"(809.8970713407522, 1062.1380158254783)",200.9687329,-47,0.06617848,64.13546893,0.251511643,0.999013695,0.992444044,0.929896436,0.042115156,2
45199,11267,0.249275426,2.57329912,25.48665155,1208088,828712,0.720078592,"(760.639682293856, 1083.8811256886215)",239.8940478,-82,0.054541264,82.26071015,0.32259102,0.998734957,0.989317865,0.936704764,0.056420966,2
90472,21848,0.241489079,5.150811257,35.87375104,1570992,1192010,0.790902439,"(814.54771642055, 1154.9955013705899)",339.4002476,-97,0.075898692,152.263645,0.597112333,0.997658419,0.978808666,0.940864467,0.098813587,2
44040,12295,0.27917802,2.507314172,25.16105104,1165940,904999,0.823742073,"(809.357493188011, 1544.0410990009082)",236.7983732,-78,0.048663037,90.71334668,0.355738614,0.998604968,0.989508769,0.928382737,0.055230909,2
83450,18754,0.224733373,5.291827313,36.35123834,1981212,1480958,0.631327201,"(773.6655961653685, 982.0463630916717)",325.9629427,-58,0.056348661,153.1307095,0.600512586,0.997645085,0.978259285,0.942080964,0.100952527,2
79306,17283,0.217928026,5.029043222,35.45581399,1416896,1189580,0.684783277,"(1006.6198017804454, 1355.2874309636093)",317.7664792,-33,0.066667227,143.2627893,0.56181486,0.997796838,0.979347075,0.943041867,0.096954184,2
26525,7089,0.267257304,1.510138701,19.5653993,732752,399685,0.920588176,"(591.3520452403393, 1062.8408671065033)",183.7734446,-72,0.066364762,59.45892432,0.233172252,0.999085613,0.993633653,0.922367596,0.036279425,2
14498,3672,0.253276314,1.634424603,20.34961744,628810,357159,0.815030182,"(854.4358532211339, 805.5215891847151)",135.8654736,-28,0.040592565,54.76448295,0.214762678,0.999157806,0.993184171,0.933911949,0.038756765,2
45333,11442,0.252398915,2.580928096,25.5240176,1035090,679910,0.820484374,"(768.8891094787461, 1727.7248803300024)",240.2493877,-49,0.066675001,84.61350589,0.33181767,0.998698774,0.989269984,0.935084897,0.056558121,2
41213,10800,0.262053236,2.346365553,24.34784969,1168219,785386,0.799547595,"(771.5293960643486, 1520.6383907990198)",229.0720877,-55,0.052474834,83.7130532,0.328286483,0.998712622,0.990188746,0.92942093,0.052298934,2
15348,4785,0.311767005,0.873802405,14.90154632,1083730,599781,0.82931222,"(614.2913734688559, 1038.395621579359)",139.791561,-58,0.02558934,38.45804387,0.150815858,0.999408574,0.996281296,0.913437954,0.022871176,2
80868,20235,0.250222585,4.604030028,33.95335867,2140592,1553672,0.534470685,"(948.3426200722165, 1179.3937404164813)",320.8805627,-85,0.052049596,145.4376327,0.570343658,0.997763393,0.980967306,0.936945394,0.090369873,2
37508,8466,0.225711848,2.378500406,24.51245274,1775488,1103853,0.791112156,"(594.8183587501333, 992.9896822011304)",218.5329926,-52,0.033979162,74.86677832,0.293595209,0.998848664,0.990132131,0.937725395,0.052887729,2
63394,15865,0.250260277,3.609188797,30.12170147,1866240,1134772,0.831467001,"(651.407688424772, 1150.7297693788055)",284.1051701,-73,0.055864967,114.037976,0.447207749,0.998246271,0.98505431,0.937180377,0.074316312,2
93543,20917,0.223608394,5.93185623,38.43743514,2061152,1386129,0.818909481,"(841.6970697967779, 1310.5143409982575)",345.1125132,-66,0.067485061,171.0223812,0.670676005,0.997369938,0.975662186,0.942144845,0.110476845,2
67952,17582,0.258741465,3.868687843,31.16967524,1519812,1079841,0.819239274,"(745.0390128325877, 1088.2470861784789)",294.1414176,-87,0.062927783,133.1508105,0.522160041,0.997952345,0.983901845,0.931500995,0.078598444,2
31457,9069,0.288298312,1.790930561,21.29506658,1179699,790133,0.876318565,"(941.7582414089075, 1001.0796960930794)",200.1306982,-74,0.039812285,75.11518236,0.294569343,0.998844844,0.992417731,0.917210868,0.041823554,2
58616,15035,0.256499932,3.337164566,28.97999822,1094840,853054,0.800848576,"(796.8575303671353, 1660.4027057458713)",273.1889624,-134,0.068713118,115.5484128,0.45313103,0.998223043,0.986095853,0.931234292,0.069747653,2
38863,9578,0.246455498,2.212573812,23.64975347,891000,581480,0.891878331,"(527.056377531328, 1609.1105678923398)",222.4452931,-33,0.066834629,65.52971826,0.256979287,0.998992254,0.990850001,0.941441634,0.049828517,2
12730,3996,0.313904163,0.724752711,13.57522283,863203,514900,0.905940108,"(684.9830322073841, 1114.7614296936372)",127.3119767,-66,0.024723247,30.52825084,0.119718631,0.999530522,0.996925461,0.917203708,0.019502288,2
61544,15575,0.253070974,3.503863383,29.68514955,1630656,1168323,0.768361683,"(802.2523885350319, 1483.1169407253346)",279.929017,-94,0.052677213,108.9838222,0.427387538,0.998323996,0.985501291,0.938185792,0.072557389,2
88198,22152,0.251162158,5.021346397,35.42921692,1808018,1470548,0.539360023,"(738.387140297966, 1215.956370892764)",335.1077161,-81,0.059976281,146.0185699,0.572621843,0.997754459,0.979355539,0.941857892,0.096836259,2
3502,857,0.244717304,0.199378161,7.127529692,30498,6079,0.995822193,"(888.2747001713307, 1656.867218732153)",66.77488215,-4,0.576081592,7.435996398,0.02916077,0.999885646,0.999160911,0.926841692,0.00637496,2
12066,3165,0.26230731,0.76514306,13.9472591,618948,261079,0.915777375,"(1019.7926404773744, 1540.3565390353058)",123.9471998,-29,0.046215896,29.9920067,0.117615713,0.999538769,0.996771507,0.922941238,0.020426182,2
67619,17278,0.255519898,3.849729268,31.09438129,1478829,885236,0.825108261,"(834.2395036897914, 1520.7041659888494)",293.4198098,-74,0.07638528,121.6482536,0.477051975,0.998129237,0.984064677,0.937115005,0.078288003,2
0,10,0.255519898,0,0,0,0,1,1,1,0,0,2,0,1,1,1,0,2
4973,1651,0.331992761,0.283126098,8.492172556,154200,61793,0.962806844,"(843.4365574100141, 1611.7363764327367)",79.57273563,-17,0.080478371,13.79725894,0.054106898,0.999787819,0.998783698,0.904378005,0.008663182,2
13831,3658,0.264478346,0.787435566,14.14835731,690696,338922,0.953133177,"(770.7506326368303, 1016.5055310534307)",132.7033389,-26,0.0408088,28.00117394,0.109808525,0.999569385,0.996699704,0.930085519,0.020932482,2
88942,21223,0.238616177,5.64009233,37.50217197,1418820,1089531,0.756905714,"(827.0635133008028, 944.2401902363338)",336.5181594,-88,0.08163329,173.9342266,0.682095006,0.997325159,0.976758671,0.938188411,0.106171346,2
44040,12295,0.27917802,2.507314172,25.16105104,1165940,904999,0.823742073,"(809.357493188011, 1544.0410990009082)",236.7983732,-78,0.048663037,90.71334668,0.355738614,0.998604968,0.989508769,0.928382737,0.055230909,2
